_id,co_mun,no_mun,ano,variavel,social_categoria,social_subcategoria,valor
3097,2705101,Matriz de Camaragibe,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1187.86
3098,2705101,Matriz de Camaragibe,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,3710.0
3099,2705101,Matriz de Camaragibe,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4235008.0
3100,2705101,Matriz de Camaragibe,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1394.69
3101,2705101,Matriz de Camaragibe,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,3858.0
3102,2705101,Matriz de Camaragibe,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5262869.0
3103,2705101,Matriz de Camaragibe,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1591.71
3104,2705101,Matriz de Camaragibe,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,3884.0
3105,2705101,Matriz de Camaragibe,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6170470.0
3106,2705101,Matriz de Camaragibe,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1768.98
3107,2705101,Matriz de Camaragibe,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,4033.0
3108,2705101,Matriz de Camaragibe,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6887348.0
3109,2705101,Matriz de Camaragibe,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1854.52
3110,2705101,Matriz de Camaragibe,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,4077.0
3111,2705101,Matriz de Camaragibe,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7578160.0
3112,2705101,Matriz de Camaragibe,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1903.24
3113,2705101,Matriz de Camaragibe,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,4095.0
3114,2705101,Matriz de Camaragibe,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7617348.0
3115,2705101,Matriz de Camaragibe,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1954.64
3116,2705101,Matriz de Camaragibe,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,4074.0
3117,2705101,Matriz de Camaragibe,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7885507.0
3118,2705101,Matriz de Camaragibe,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2035.35
3119,2705101,Matriz de Camaragibe,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,3828.0
3120,2705101,Matriz de Camaragibe,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7998557.0
3121,2705101,Matriz de Camaragibe,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2080.98
3122,2705101,Matriz de Camaragibe,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,3605.0
3123,2705101,Matriz de Camaragibe,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7620422.0
3124,2705101,Matriz de Camaragibe,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2130.82
3125,2705101,Matriz de Camaragibe,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,3320.0
3126,2705101,Matriz de Camaragibe,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7386039.0
3127,2705101,Matriz de Camaragibe,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,619.54
3128,2705101,Matriz de Camaragibe,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,3601.0
3129,2705101,Matriz de Camaragibe,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2067355.0
3130,2705101,Matriz de Camaragibe,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,875.22
3131,2705101,Matriz de Camaragibe,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,3651.0
3132,2705101,Matriz de Camaragibe,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3154824.0
3133,2705101,Matriz de Camaragibe,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3417.3
3134,2705101,Matriz de Camaragibe,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,4825.0
3135,2705101,Matriz de Camaragibe,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,16753077.0
3136,2705200,Messias,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,841.61
3137,2705200,Messias,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,927.0
3138,2705200,Messias,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,734560.0
3139,2705200,Messias,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,819.13
3140,2705200,Messias,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1142.0
3141,2705200,Messias,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,831444.0
3142,2705200,Messias,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,783.77
3143,2705200,Messias,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,1921.0
3144,2705200,Messias,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1252049.0
3145,2705200,Messias,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,827.97
3146,2705200,Messias,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,1808.0
3147,2705200,Messias,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1538137.0
3148,2705200,Messias,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,974.44
3149,2705200,Messias,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,1490.0
3150,2705200,Messias,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1618088.0
3151,2705200,Messias,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1047.11
3152,2705200,Messias,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,2193.0
3153,2705200,Messias,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1972618.0
3154,2705200,Messias,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1148.56
3155,2705200,Messias,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,2263.0
3156,2705200,Messias,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2481293.0
3157,2705200,Messias,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1390.57
3158,2705200,Messias,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,2294.0
3159,2705200,Messias,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3158388.0
3160,2705200,Messias,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1614.92
3161,2705200,Messias,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,2316.0
3162,2705200,Messias,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3705294.0
3163,2705200,Messias,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1820.17
3164,2705200,Messias,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,2343.0
3165,2705200,Messias,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4164594.0
3166,2705200,Messias,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1802.7
3167,2705200,Messias,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2366.0
3168,2705200,Messias,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4298460.0
3169,2705200,Messias,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1802.96
3170,2705200,Messias,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2204.0
3171,2705200,Messias,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4082164.0
3172,2705200,Messias,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1776.85
3173,2705200,Messias,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2027.0
3174,2705200,Messias,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3687077.0
3175,2705200,Messias,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1778.1
3176,2705200,Messias,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,1819.0
3177,2705200,Messias,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3302402.0
3178,2705200,Messias,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1895.33
3179,2705200,Messias,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,1794.0
3180,2705200,Messias,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3468170.0
3181,2705200,Messias,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2048.15
3182,2705200,Messias,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,1580.0
3183,2705200,Messias,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3466024.0
3184,2705200,Messias,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,624.22
3185,2705200,Messias,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,1729.0
3186,2705200,Messias,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,990841.0
3187,2705200,Messias,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,958.16
3188,2705200,Messias,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,1894.0
3189,2705200,Messias,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1748601.0
3190,2705200,Messias,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3546.06
3191,2705200,Messias,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,2395.0
3192,2705200,Messias,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8388736.0
3193,2705309,Minador do Negrão,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,875.81
3194,2705309,Minador do Negrão,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,639.0
3195,2705309,Minador do Negrão,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,448032.0
3196,2705309,Minador do Negrão,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,848.63
3197,2705309,Minador do Negrão,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,680.0
3198,2705309,Minador do Negrão,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,552081.0
3199,2705309,Minador do Negrão,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,820.82
3200,2705309,Minador do Negrão,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,747.0
3201,2705309,Minador do Negrão,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,580762.0
3202,2705309,Minador do Negrão,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,852.56
3203,2705309,Minador do Negrão,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,904.0
3204,2705309,Minador do Negrão,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,691561.0
3205,2705309,Minador do Negrão,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,991.92
3206,2705309,Minador do Negrão,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,884.0
3207,2705309,Minador do Negrão,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,892212.0
3208,2705309,Minador do Negrão,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1078.36
3209,2705309,Minador do Negrão,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,827.0
3210,2705309,Minador do Negrão,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,930264.0
3211,2705309,Minador do Negrão,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1169.15
3212,2705309,Minador do Negrão,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,869.0
3213,2705309,Minador do Negrão,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1047314.0
3214,2705309,Minador do Negrão,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1320.91
3215,2705309,Minador do Negrão,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,980.0
3216,2705309,Minador do Negrão,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1233428.0
3217,2705309,Minador do Negrão,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1583.79
3218,2705309,Minador do Negrão,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,981.0
3219,2705309,Minador do Negrão,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1596762.0
3220,2705309,Minador do Negrão,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2190.46
3221,2705309,Minador do Negrão,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,881.0
3222,2705309,Minador do Negrão,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1928830.0
3223,2705309,Minador do Negrão,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2362.28
3224,2705309,Minador do Negrão,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,848.0
3225,2705309,Minador do Negrão,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2049765.0
3226,2705309,Minador do Negrão,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2469.85
3227,2705309,Minador do Negrão,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,874.0
3228,2705309,Minador do Negrão,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2086996.0
3229,2705309,Minador do Negrão,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2603.82
3230,2705309,Minador do Negrão,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,839.0
3231,2705309,Minador do Negrão,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2230440.0
3232,2705309,Minador do Negrão,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2808.3
